address,bedrooms,type,transaction_prices,transaction_dates,tenure,newBuild,locationLat,locationLng,url
"5, Hulse Avenue, Romford, Greater London RM7 8NT",3.0,TERRACED,"£425,000",16 Oct 2024,FREEHOLD,False,51.59639,0.16176,https://www.rightmove.co.uk/house-prices/details/england-100084229-94431618?s=7e44675772000fc6f44953e8aeda2432f27598c1c03f64772453acdaec73656c
"5, Hulse Avenue, Romford, Greater London RM7 8NT",3.0,TERRACED,"£58,500",28 Feb 1997,FREEHOLD,False,51.59639,0.16176,https://www.rightmove.co.uk/house-prices/details/england-100084229-94431618?s=7e44675772000fc6f44953e8aeda2432f27598c1c03f64772453acdaec73656c
"115c, Whipps Cross Road, Leytonstone, London, Greater London E11 1NW",2.0,FLAT,"£400,000",16 Oct 2024,LEASEHOLD,False,51.57566,0.0127,https://www.rightmove.co.uk/house-prices/details/england-45170108-94285203?s=7af1a3da577191130dbc465093f6d5a53e7bd4bcb53cbdaa9a0ae8b21fda0955
"115c, Whipps Cross Road, Leytonstone, London, Greater London E11 1NW",2.0,FLAT,"£410,000",20 Nov 2020,LEASEHOLD,False,51.57566,0.0127,https://www.rightmove.co.uk/house-prices/details/england-45170108-94285203?s=7af1a3da577191130dbc465093f6d5a53e7bd4bcb53cbdaa9a0ae8b21fda0955
"115c, Whipps Cross Road, Leytonstone, London, Greater London E11 1NW",2.0,FLAT,"£325,000",9 Oct 2019,LEASEHOLD,False,51.57566,0.0127,https://www.rightmove.co.uk/house-prices/details/england-45170108-94285203?s=7af1a3da577191130dbc465093f6d5a53e7bd4bcb53cbdaa9a0ae8b21fda0955
"115c, Whipps Cross Road, Leytonstone, London, Greater London E11 1NW",2.0,FLAT,"£87,500",28 Oct 2002,LEASEHOLD,False,51.57566,0.0127,https://www.rightmove.co.uk/house-prices/details/england-45170108-94285203?s=7af1a3da577191130dbc465093f6d5a53e7bd4bcb53cbdaa9a0ae8b21fda0955
"17, Packenham House, 25, Lockton Street, London, Greater London W10 6EW",,FLAT,"£570,000",16 Oct 2024,LEASEHOLD,False,51.51313,-0.21863,https://www.rightmove.co.uk/house-prices/details/england-94502073?s=9b87819e92a5aa18863f27d3a15f4b6e1165e70520bec7d5e79078497286543e
"17, Packenham House, 25, Lockton Street, London, Greater London W10 6EW",,FLAT,"£500,000",13 Nov 2019,LEASEHOLD,False,51.51313,-0.21863,https://www.rightmove.co.uk/house-prices/details/england-94502073?s=9b87819e92a5aa18863f27d3a15f4b6e1165e70520bec7d5e79078497286543e
"17, Packenham House, 25, Lockton Street, London, Greater London W10 6EW",,FLAT,"£445,000",6 Aug 2015,LEASEHOLD,False,51.51313,-0.21863,https://www.rightmove.co.uk/house-prices/details/england-94502073?s=9b87819e92a5aa18863f27d3a15f4b6e1165e70520bec7d5e79078497286543e
"Flat 10, Leff House, 2 - 12, Winchester Avenue, London, Greater London NW6 7UB",,FLAT,"£500,000",16 Oct 2024,LEASEHOLD,False,51.54146,-0.20714,https://www.rightmove.co.uk/house-prices/details/england-94395807?s=26d285710cac823d7c52baaa0d1b5c627abf9ea345b68c0df2baaaf179c68ecc
"Flat 10, Leff House, 2 - 12, Winchester Avenue, London, Greater London NW6 7UB",,FLAT,"£294,950",3 May 2013,LEASEHOLD,False,51.54146,-0.20714,https://www.rightmove.co.uk/house-prices/details/england-94395807?s=26d285710cac823d7c52baaa0d1b5c627abf9ea345b68c0df2baaaf179c68ecc
"Flat 10, Leff House, 2 - 12, Winchester Avenue, London, Greater London NW6 7UB",,FLAT,"£250,000",9 May 2008,LEASEHOLD,False,51.54146,-0.20714,https://www.rightmove.co.uk/house-prices/details/england-94395807?s=26d285710cac823d7c52baaa0d1b5c627abf9ea345b68c0df2baaaf179c68ecc
"Flat 10, Leff House, 2 - 12, Winchester Avenue, London, Greater London NW6 7UB",,FLAT,"£69,000",12 Dec 1997,LEASEHOLD,False,51.54146,-0.20714,https://www.rightmove.co.uk/house-prices/details/england-94395807?s=26d285710cac823d7c52baaa0d1b5c627abf9ea345b68c0df2baaaf179c68ecc
"Flat 10, Leff House, 2 - 12, Winchester Avenue, London, Greater London NW6 7UB",,FLAT,"£42,500",6 Oct 1995,LEASEHOLD,False,51.54146,-0.20714,https://www.rightmove.co.uk/house-prices/details/england-94395807?s=26d285710cac823d7c52baaa0d1b5c627abf9ea345b68c0df2baaaf179c68ecc
"11, Knivet Road, London, Greater London SW6 1JR",4.0,TERRACED,"£1,380,000",16 Oct 2024,FREEHOLD,False,51.48298,-0.19935,https://www.rightmove.co.uk/house-prices/details/england-150363269-94479264?s=183eb113809f67837435aab0d77b807701d094087562fe206f0540f3821197a3
"11, Knivet Road, London, Greater London SW6 1JR",4.0,TERRACED,"£420,000",17 Apr 2002,FREEHOLD,False,51.48298,-0.19935,https://www.rightmove.co.uk/house-prices/details/england-150363269-94479264?s=183eb113809f67837435aab0d77b807701d094087562fe206f0540f3821197a3
"11, Knivet Road, London, Greater London SW6 1JR",4.0,TERRACED,"£245,000",8 Dec 1997,FREEHOLD,False,51.48298,-0.19935,https://www.rightmove.co.uk/house-prices/details/england-150363269-94479264?s=183eb113809f67837435aab0d77b807701d094087562fe206f0540f3821197a3
"Flat 4, 91, St Georges Drive, London, Greater London SW1V 4DB",,FLAT,"£520,000",16 Oct 2024,LEASEHOLD,False,51.48908,-0.14078,https://www.rightmove.co.uk/house-prices/details/england-94478169?s=b2a8e9c40baca2ace6ef9a2cdb42a8de131a2e7661ed2a577ba3369c968247ee
"Flat 4, 91, St Georges Drive, London, Greater London SW1V 4DB",,FLAT,"£630,150",17 Apr 2014,LEASEHOLD,False,51.48908,-0.14078,https://www.rightmove.co.uk/house-prices/details/england-94478169?s=b2a8e9c40baca2ace6ef9a2cdb42a8de131a2e7661ed2a577ba3369c968247ee
"Flat 4, 91, St Georges Drive, London, Greater London SW1V 4DB",,FLAT,"£185,000",19 Sep 2001,LEASEHOLD,False,51.48908,-0.14078,https://www.rightmove.co.uk/house-prices/details/england-94478169?s=b2a8e9c40baca2ace6ef9a2cdb42a8de131a2e7661ed2a577ba3369c968247ee
"Flat 4, 91, St Georges Drive, London, Greater London SW1V 4DB",,FLAT,"£138,000",17 May 1999,LEASEHOLD,False,51.48908,-0.14078,https://www.rightmove.co.uk/house-prices/details/england-94478169?s=b2a8e9c40baca2ace6ef9a2cdb42a8de131a2e7661ed2a577ba3369c968247ee
"Flat 4, 91, St Georges Drive, London, Greater London SW1V 4DB",,FLAT,"£76,500",25 Sep 1995,LEASEHOLD,False,51.48908,-0.14078,https://www.rightmove.co.uk/house-prices/details/england-94478169?s=b2a8e9c40baca2ace6ef9a2cdb42a8de131a2e7661ed2a577ba3369c968247ee
"Flat 7, 20, Sinclair Gardens, London, Greater London W14 0AT",,FLAT,"£1,100,000",16 Oct 2024,LEASEHOLD,False,51.50186,-0.21691,https://www.rightmove.co.uk/house-prices/details/england-94502553?s=10592c6f22675ae0291ad1e04ef97a7a71863727b6073f9e24104672721933e5
"Flat 7, 20, Sinclair Gardens, London, Greater London W14 0AT",,FLAT,"£437,500",29 Jul 2005,LEASEHOLD,False,51.50186,-0.21691,https://www.rightmove.co.uk/house-prices/details/england-94502553?s=10592c6f22675ae0291ad1e04ef97a7a71863727b6073f9e24104672721933e5
"Flat 7, 20, Sinclair Gardens, London, Greater London W14 0AT",,FLAT,"£295,000",21 Dec 2000,LEASEHOLD,False,51.50186,-0.21691,https://www.rightmove.co.uk/house-prices/details/england-94502553?s=10592c6f22675ae0291ad1e04ef97a7a71863727b6073f9e24104672721933e5
"Flat 7, 20, Sinclair Gardens, London, Greater London W14 0AT",,FLAT,"£145,000",18 Dec 1996,LEASEHOLD,False,51.50186,-0.21691,https://www.rightmove.co.uk/house-prices/details/england-94502553?s=10592c6f22675ae0291ad1e04ef97a7a71863727b6073f9e24104672721933e5
"Flat 7, 20, Sinclair Gardens, London, Greater London W14 0AT",,FLAT,"£53,000",15 Feb 1995,LEASEHOLD,False,51.50186,-0.21691,https://www.rightmove.co.uk/house-prices/details/england-94502553?s=10592c6f22675ae0291ad1e04ef97a7a71863727b6073f9e24104672721933e5
"Flat 13, Benson Court, 172, Junction Road, London, Greater London N19 5QH",,FLAT,"£500,000",16 Oct 2024,LEASEHOLD,False,51.55784,-0.13855,https://www.rightmove.co.uk/house-prices/details/england-94366044?s=d8490a04badbbf6093b97e8bc11f462eeef5318aee4bc09d783a3c551d78223b
"Flat 13, Benson Court, 172, Junction Road, London, Greater London N19 5QH",,FLAT,"£465,000",6 Jul 2022,LEASEHOLD,False,51.55784,-0.13855,https://www.rightmove.co.uk/house-prices/details/england-94366044?s=d8490a04badbbf6093b97e8bc11f462eeef5318aee4bc09d783a3c551d78223b
"Flat 13, Benson Court, 172, Junction Road, London, Greater London N19 5QH",,FLAT,"£294,995",8 Nov 2013,LEASEHOLD,False,51.55784,-0.13855,https://www.rightmove.co.uk/house-prices/details/england-94366044?s=d8490a04badbbf6093b97e8bc11f462eeef5318aee4bc09d783a3c551d78223b
"Flat 13, Benson Court, 172, Junction Road, London, Greater London N19 5QH",,FLAT,£750,16 Sep 1996,LEASEHOLD,False,51.55784,-0.13855,https://www.rightmove.co.uk/house-prices/details/england-94366044?s=d8490a04badbbf6093b97e8bc11f462eeef5318aee4bc09d783a3c551d78223b
"19, North Avenue, Carshalton, Greater London SM5 4LQ",,TERRACED,"£310,000",16 Oct 2024,FREEHOLD,False,51.35418,-0.16305,https://www.rightmove.co.uk/house-prices/details/england-94457253?s=e7f9067885f27a65e96fa46250a47bee56dbb6318d1ecd93f7cda1d3e8c29823
"Flat 6, Buckthorn House, Longlands Road, Sidcup, Greater London DA15 7NA",1.0,FLAT,"£227,000",16 Oct 2024,LEASEHOLD,False,51.43252,0.09891,https://www.rightmove.co.uk/house-prices/details/england-35755606-94265649?s=8c060775e66cb2877e59fb925afb3184f2dd5f4507a572a4582179c12aad9ca1
"Flat 6, Buckthorn House, Longlands Road, Sidcup, Greater London DA15 7NA",1.0,FLAT,"£220,000",24 May 2019,LEASEHOLD,False,51.43252,0.09891,https://www.rightmove.co.uk/house-prices/details/england-35755606-94265649?s=8c060775e66cb2877e59fb925afb3184f2dd5f4507a572a4582179c12aad9ca1
"Flat 6, Buckthorn House, Longlands Road, Sidcup, Greater London DA15 7NA",1.0,FLAT,"£165,000",11 Jul 2014,LEASEHOLD,False,51.43252,0.09891,https://www.rightmove.co.uk/house-prices/details/england-35755606-94265649?s=8c060775e66cb2877e59fb925afb3184f2dd5f4507a572a4582179c12aad9ca1
"Flat 6, Buckthorn House, Longlands Road, Sidcup, Greater London DA15 7NA",1.0,FLAT,"£115,000",21 May 2010,LEASEHOLD,False,51.43252,0.09891,https://www.rightmove.co.uk/house-prices/details/england-35755606-94265649?s=8c060775e66cb2877e59fb925afb3184f2dd5f4507a572a4582179c12aad9ca1
"Flat 6, Buckthorn House, Longlands Road, Sidcup, Greater London DA15 7NA",1.0,FLAT,"£68,000",31 Aug 2001,LEASEHOLD,False,51.43252,0.09891,https://www.rightmove.co.uk/house-prices/details/england-35755606-94265649?s=8c060775e66cb2877e59fb925afb3184f2dd5f4507a572a4582179c12aad9ca1
"Flat 6, Buckthorn House, Longlands Road, Sidcup, Greater London DA15 7NA",1.0,FLAT,"£42,000",4 Apr 1995,LEASEHOLD,False,51.43252,0.09891,https://www.rightmove.co.uk/house-prices/details/england-35755606-94265649?s=8c060775e66cb2877e59fb925afb3184f2dd5f4507a572a4582179c12aad9ca1
"Flat A, 13, King Edward's Road, London, Greater London E9 7SF",,FLAT,"£756,960",16 Oct 2024,LEASEHOLD,False,51.53795,-0.05457,https://www.rightmove.co.uk/house-prices/details/england-94289337?s=a8c41097df836e8ab657c0dc24a632c05532590d3fa5c353fa222ed1cd09fc0b
"Flat A, 13, King Edward's Road, London, Greater London E9 7SF",,FLAT,"£622,000",5 Oct 2018,LEASEHOLD,False,51.53795,-0.05457,https://www.rightmove.co.uk/house-prices/details/england-94289337?s=a8c41097df836e8ab657c0dc24a632c05532590d3fa5c353fa222ed1cd09fc0b
"Flat A, 13, King Edward's Road, London, Greater London E9 7SF",,FLAT,"£320,000",9 Aug 2010,LEASEHOLD,False,51.53795,-0.05457,https://www.rightmove.co.uk/house-prices/details/england-94289337?s=a8c41097df836e8ab657c0dc24a632c05532590d3fa5c353fa222ed1cd09fc0b
"Flat A, 13, King Edward's Road, London, Greater London E9 7SF",,FLAT,"£184,995",26 Jul 2004,LEASEHOLD,False,51.53795,-0.05457,https://www.rightmove.co.uk/house-prices/details/england-94289337?s=a8c41097df836e8ab657c0dc24a632c05532590d3fa5c353fa222ed1cd09fc0b
"Flat A, 13, King Edward's Road, London, Greater London E9 7SF",,FLAT,"£148,500",21 Sep 2001,LEASEHOLD,False,51.53795,-0.05457,https://www.rightmove.co.uk/house-prices/details/england-94289337?s=a8c41097df836e8ab657c0dc24a632c05532590d3fa5c353fa222ed1cd09fc0b
"Flat A, 13, King Edward's Road, London, Greater London E9 7SF",,FLAT,"£46,000",11 Oct 1996,LEASEHOLD,False,51.53795,-0.05457,https://www.rightmove.co.uk/house-prices/details/england-94289337?s=a8c41097df836e8ab657c0dc24a632c05532590d3fa5c353fa222ed1cd09fc0b
"85, Victoria Way, Charlton, London, Greater London SE7 7NQ",3.0,TERRACED,"£195,000",16 Oct 2024,FREEHOLD,False,51.48388,0.02681,https://www.rightmove.co.uk/house-prices/details/england-24816164-94447683?s=ec3e95c4ac2659053b57853c686ee176072e40da122b40a7ada10e7a05e0476b
"85, Victoria Way, Charlton, London, Greater London SE7 7NQ",3.0,TERRACED,"£320,000",17 Oct 2008,FREEHOLD,False,51.48388,0.02681,https://www.rightmove.co.uk/house-prices/details/england-24816164-94447683?s=ec3e95c4ac2659053b57853c686ee176072e40da122b40a7ada10e7a05e0476b
"85, Victoria Way, Charlton, London, Greater London SE7 7NQ",3.0,TERRACED,"£247,500",16 Jul 2004,FREEHOLD,False,51.48388,0.02681,https://www.rightmove.co.uk/house-prices/details/england-24816164-94447683?s=ec3e95c4ac2659053b57853c686ee176072e40da122b40a7ada10e7a05e0476b
"Flat 906, 2, Principal Place, London, Greater London EC2A 2FB",,FLAT,"£725,000",16 Oct 2024,LEASEHOLD,False,51.52199,-0.07889,https://www.rightmove.co.uk/house-prices/details/england-94289535?s=b3255afd6546302bfbfe5d420ae8c1bf9fca57d524583b90cc556d5306207e5a
"Flat 906, 2, Principal Place, London, Greater London EC2A 2FB",,FLAT,"£857,500",17 Dec 2019,LEASEHOLD,False,51.52199,-0.07889,https://www.rightmove.co.uk/house-prices/details/england-94289535?s=b3255afd6546302bfbfe5d420ae8c1bf9fca57d524583b90cc556d5306207e5a
"Flat 15, Fortis Court, Fortis Green Road, London, Greater London N10 3BH",3.0,FLAT,"£752,500",16 Oct 2024,LEASEHOLD,False,51.59101,-0.14903,https://www.rightmove.co.uk/house-prices/details/england-148449749-94364592?s=f2f5891d223d0e9c45d50c6eb1a3b79bb402068c3de3bb1c9a5310f18766e346
"Flat 15, Fortis Court, Fortis Green Road, London, Greater London N10 3BH",3.0,FLAT,"£409,000",12 Feb 2007,LEASEHOLD,False,51.59101,-0.14903,https://www.rightmove.co.uk/house-prices/details/england-148449749-94364592?s=f2f5891d223d0e9c45d50c6eb1a3b79bb402068c3de3bb1c9a5310f18766e346
"Flat 15, Fortis Court, Fortis Green Road, London, Greater London N10 3BH",3.0,FLAT,"£372,000",15 Mar 2006,LEASEHOLD,False,51.59101,-0.14903,https://www.rightmove.co.uk/house-prices/details/england-148449749-94364592?s=f2f5891d223d0e9c45d50c6eb1a3b79bb402068c3de3bb1c9a5310f18766e346
"Flat 15, Fortis Court, Fortis Green Road, London, Greater London N10 3BH",3.0,FLAT,"£262,000",20 Dec 2002,LEASEHOLD,False,51.59101,-0.14903,https://www.rightmove.co.uk/house-prices/details/england-148449749-94364592?s=f2f5891d223d0e9c45d50c6eb1a3b79bb402068c3de3bb1c9a5310f18766e346
"21, Campbell Road, London, Greater London E17 6RR",4.0,TERRACED,"£1,130,000",16 Oct 2024,FREEHOLD,False,51.58602,-0.02495,https://www.rightmove.co.uk/house-prices/details/england-147537917-94287201?s=99fddb70f6c8226e6c65f3a2013ac9776b2562a7a323942f515c9ccf5931b0a3
"21, Campbell Road, London, Greater London E17 6RR",4.0,TERRACED,"£630,000",31 Jan 2020,FREEHOLD,False,51.58602,-0.02495,https://www.rightmove.co.uk/house-prices/details/england-147537917-94287201?s=99fddb70f6c8226e6c65f3a2013ac9776b2562a7a323942f515c9ccf5931b0a3
"Flat 4, Sycamore Court, 228, Romford Road, Manor Park, London, Greater London E7 9HB",,FLAT,"£245,000",16 Oct 2024,LEASEHOLD,False,51.54549,0.02075,https://www.rightmove.co.uk/house-prices/details/england-94289049?s=f52da2424b9afa357d339114530000d1c75c55ed71c3bdae79048942e73b266f
"Flat 4, Sycamore Court, 228, Romford Road, Manor Park, London, Greater London E7 9HB",,FLAT,"£45,500",5 May 1999,LEASEHOLD,False,51.54549,0.02075,https://www.rightmove.co.uk/house-prices/details/england-94289049?s=f52da2424b9afa357d339114530000d1c75c55ed71c3bdae79048942e73b266f
"Flat 56, Bridge House, 18, St George Wharf, London, Greater London SW8 2LP",,FLAT,"£625,000",16 Oct 2024,LEASEHOLD,False,51.48632,-0.12548,https://www.rightmove.co.uk/house-prices/details/england-94479975?s=aa8a6b2f964ed4efe0dd1f12869e832332e66af10e776f8fc9e73dfdeb4eec1f
"Flat 56, Bridge House, 18, St George Wharf, London, Greater London SW8 2LP",,FLAT,"£450,000",5 Oct 2010,LEASEHOLD,False,51.48632,-0.12548,https://www.rightmove.co.uk/house-prices/details/england-94479975?s=aa8a6b2f964ed4efe0dd1f12869e832332e66af10e776f8fc9e73dfdeb4eec1f
"Flat 56, Bridge House, 18, St George Wharf, London, Greater London SW8 2LP",,FLAT,"£302,000",31 Oct 2003,LEASEHOLD,False,51.48632,-0.12548,https://www.rightmove.co.uk/house-prices/details/england-94479975?s=aa8a6b2f964ed4efe0dd1f12869e832332e66af10e776f8fc9e73dfdeb4eec1f
"Flat 56, Bridge House, 18, St George Wharf, London, Greater London SW8 2LP",,FLAT,"£229,950",7 Sep 2000,LEASEHOLD,False,51.48632,-0.12548,https://www.rightmove.co.uk/house-prices/details/england-94479975?s=aa8a6b2f964ed4efe0dd1f12869e832332e66af10e776f8fc9e73dfdeb4eec1f
"13, Nursery Road, London, Greater London SW19 3BT",1.0,FLAT,"£425,000",16 Oct 2024,LEASEHOLD,False,51.40996,-0.1936,https://www.rightmove.co.uk/house-prices/details/england-14405043-94477650?s=e97a0b605385988c1c42ebfd731bb14c2c64354d4162681ac7e1b6e55636bcb8
"13, Nursery Road, London, Greater London SW19 3BT",1.0,FLAT,"£330,000",9 Mar 2018,LEASEHOLD,False,51.40996,-0.1936,https://www.rightmove.co.uk/house-prices/details/england-14405043-94477650?s=e97a0b605385988c1c42ebfd731bb14c2c64354d4162681ac7e1b6e55636bcb8
"13, Nursery Road, London, Greater London SW19 3BT",1.0,FLAT,"£225,000",1 Mar 2013,LEASEHOLD,False,51.40996,-0.1936,https://www.rightmove.co.uk/house-prices/details/england-14405043-94477650?s=e97a0b605385988c1c42ebfd731bb14c2c64354d4162681ac7e1b6e55636bcb8
"13, Nursery Road, London, Greater London SW19 3BT",1.0,FLAT,"£91,000",9 Aug 1999,LEASEHOLD,False,51.40996,-0.1936,https://www.rightmove.co.uk/house-prices/details/england-14405043-94477650?s=e97a0b605385988c1c42ebfd731bb14c2c64354d4162681ac7e1b6e55636bcb8
"7a, Spezia Road, London, Greater London NW10 4QJ",2.0,FLAT,"£575,000",16 Oct 2024,LEASEHOLD,False,51.53484,-0.23898,https://www.rightmove.co.uk/house-prices/details/england-145734863-94394493?s=58e70953636a278322ccd6be34763c5876e61bc39f77ce55850f6f702e0cf37a
"7a, Spezia Road, London, Greater London NW10 4QJ",2.0,FLAT,"£529,950",5 Aug 2022,LEASEHOLD,False,51.53484,-0.23898,https://www.rightmove.co.uk/house-prices/details/england-145734863-94394493?s=58e70953636a278322ccd6be34763c5876e61bc39f77ce55850f6f702e0cf37a
"7a, Spezia Road, London, Greater London NW10 4QJ",2.0,FLAT,"£171,000",10 May 2002,LEASEHOLD,False,51.53484,-0.23898,https://www.rightmove.co.uk/house-prices/details/england-145734863-94394493?s=58e70953636a278322ccd6be34763c5876e61bc39f77ce55850f6f702e0cf37a
"7a, Spezia Road, London, Greater London NW10 4QJ",2.0,FLAT,"£82,500",16 Jul 1997,LEASEHOLD,False,51.53484,-0.23898,https://www.rightmove.co.uk/house-prices/details/england-145734863-94394493?s=58e70953636a278322ccd6be34763c5876e61bc39f77ce55850f6f702e0cf37a
"82, Hebdon Road, London, Greater London SW17 7NN",4.0,TERRACED,"£800,000",16 Oct 2024,FREEHOLD,False,51.43367,-0.16806,https://www.rightmove.co.uk/house-prices/details/england-53379455-94476780?s=b3bbd698b5ce2ed544c20ba875801c2995931ab9c17fbcfa5f8fa5b9d6c01d38
"82, Hebdon Road, London, Greater London SW17 7NN",4.0,TERRACED,"£249,950",23 Aug 2001,FREEHOLD,False,51.43367,-0.16806,https://www.rightmove.co.uk/house-prices/details/england-53379455-94476780?s=b3bbd698b5ce2ed544c20ba875801c2995931ab9c17fbcfa5f8fa5b9d6c01d38
"16, Lysons Walk, London, Greater London SW15 5EG",3.0,TERRACED,"£855,000",16 Oct 2024,FREEHOLD,False,51.46083,-0.23895,https://www.rightmove.co.uk/house-prices/details/england-147549986-94475985?s=9594e5bda32a026167cc958634959d1071e585ffa70e3443cb74bfc38631af96
"16, Lysons Walk, London, Greater London SW15 5EG",3.0,TERRACED,"£710,000",3 Aug 2018,FREEHOLD,False,51.46083,-0.23895,https://www.rightmove.co.uk/house-prices/details/england-147549986-94475985?s=9594e5bda32a026167cc958634959d1071e585ffa70e3443cb74bfc38631af96
"16, Lysons Walk, London, Greater London SW15 5EG",3.0,TERRACED,"£381,000",11 Jan 2012,FREEHOLD,False,51.46083,-0.23895,https://www.rightmove.co.uk/house-prices/details/england-147549986-94475985?s=9594e5bda32a026167cc958634959d1071e585ffa70e3443cb74bfc38631af96
"Flat 9, Assembly House, 1, Schoolgate Drive, Morden, Greater London SM4 5BG",,FLAT,"£345,000",16 Oct 2024,LEASEHOLD,False,51.39625,-0.19083,https://www.rightmove.co.uk/house-prices/details/england-94456971?s=477f75ebeb45936595d8d4884e69f07d41f7169f06a441d95657c41055395175
"Flat 9, Assembly House, 1, Schoolgate Drive, Morden, Greater London SM4 5BG",,FLAT,"£335,000",19 Dec 2019,LEASEHOLD,False,51.39625,-0.19083,https://www.rightmove.co.uk/house-prices/details/england-94456971?s=477f75ebeb45936595d8d4884e69f07d41f7169f06a441d95657c41055395175
"Flat 9, Assembly House, 1, Schoolgate Drive, Morden, Greater London SM4 5BG",,FLAT,"£290,000",22 Aug 2014,LEASEHOLD,False,51.39625,-0.19083,https://www.rightmove.co.uk/house-prices/details/england-94456971?s=477f75ebeb45936595d8d4884e69f07d41f7169f06a441d95657c41055395175
"Flat 9, Assembly House, 1, Schoolgate Drive, Morden, Greater London SM4 5BG",,FLAT,"£189,495",28 May 2010,LEASEHOLD,False,51.39625,-0.19083,https://www.rightmove.co.uk/house-prices/details/england-94456971?s=477f75ebeb45936595d8d4884e69f07d41f7169f06a441d95657c41055395175
"1, Catterick Close, London, Greater London N11 3ES",4.0,DETACHED,"£970,000",16 Oct 2024,FREEHOLD,False,51.61086,-0.14753,https://www.rightmove.co.uk/house-prices/details/england-87007866-94364706?s=1d01b902953ea1ed6c5b70708c215469bad37f6409f32e1e30cc3ccbc289c40c
"1, Catterick Close, London, Greater London N11 3ES",4.0,DETACHED,"£325,000",21 May 1999,FREEHOLD,False,51.61086,-0.14753,https://www.rightmove.co.uk/house-prices/details/england-87007866-94364706?s=1d01b902953ea1ed6c5b70708c215469bad37f6409f32e1e30cc3ccbc289c40c
"71, Naylor Road, London, Greater London N20 0HE",3.0,SEMI_DETACHED,"£318,780",16 Oct 2024,FREEHOLD,False,51.62871,-0.17914,https://www.rightmove.co.uk/house-prices/details/england-51607937-94366191?s=a3a90dcdf0ca0c55fa62213e3a09057a7fc5ca625cbe626531e1bdd909173f0e
"71, Naylor Road, London, Greater London N20 0HE",3.0,SEMI_DETACHED,"£665,000",21 Aug 2015,FREEHOLD,False,51.62871,-0.17914,https://www.rightmove.co.uk/house-prices/details/england-51607937-94366191?s=a3a90dcdf0ca0c55fa62213e3a09057a7fc5ca625cbe626531e1bdd909173f0e
"92, Glenwood Drive, Romford, Greater London RM2 5AS",3.0,TERRACED,"£473,000",15 Oct 2024,FREEHOLD,False,51.5804,0.19478,https://www.rightmove.co.uk/house-prices/details/england-142797098-94431069?s=ef4b2620c0226a0bed8618472726f3a758cdad0970428fea5ad33aba9a6ee78e
"92, Glenwood Drive, Romford, Greater London RM2 5AS",3.0,TERRACED,"£250,000",22 Apr 2010,FREEHOLD,False,51.5804,0.19478,https://www.rightmove.co.uk/house-prices/details/england-142797098-94431069?s=ef4b2620c0226a0bed8618472726f3a758cdad0970428fea5ad33aba9a6ee78e
"76, Highlands Gardens, Ilford, Greater London IG1 3LD",5.0,TERRACED,"£700,000",15 Oct 2024,FREEHOLD,False,51.56772,0.05622,https://www.rightmove.co.uk/house-prices/details/england-139599092-94317534?s=d7f1bcd807ae8c9f625fbfebe1dc2675fd55bb792d7211740520d35a27db3dae
"76, Highlands Gardens, Ilford, Greater London IG1 3LD",5.0,TERRACED,"£330,000",16 Dec 2011,FREEHOLD,False,51.56772,0.05622,https://www.rightmove.co.uk/house-prices/details/england-139599092-94317534?s=d7f1bcd807ae8c9f625fbfebe1dc2675fd55bb792d7211740520d35a27db3dae
"Ground Floor Flat, 4, Osborne Road, London, Greater London N13 5PS",2.0,FLAT,"£390,000",15 Oct 2024,LEASEHOLD,False,51.62202,-0.10328,https://www.rightmove.co.uk/house-prices/details/england-26239967-94364934?s=ae9b7e645cb30c2e8b0764d7d7098c6a703f9d5fc215cbb3d7fd46916af0b531
"Flat 66, City Mill Apartments, Lee Street, London, Greater London E8 4FB",,FLAT,"£612,500",15 Oct 2024,LEASEHOLD,False,51.53826,-0.07331,https://www.rightmove.co.uk/house-prices/details/england-94289220?s=8bba9599639412097034fcfd3d7c698ae99f91c58aa57259f64334959f6ba2cc
"Flat 66, City Mill Apartments, Lee Street, London, Greater London E8 4FB",,FLAT,"£470,000",3 Jul 2014,LEASEHOLD,False,51.53826,-0.07331,https://www.rightmove.co.uk/house-prices/details/england-94289220?s=8bba9599639412097034fcfd3d7c698ae99f91c58aa57259f64334959f6ba2cc
"77, Halifield Drive, Belvedere, Greater London DA17 5RS",3.0,TERRACED,"£408,000",15 Oct 2024,FREEHOLD,False,51.49122,0.13474,https://www.rightmove.co.uk/house-prices/details/england-148394402-94265937?s=9ae974339d66b0a9a8787592481a04d320c2badfe1cae83cfe852fa3bb60c936
"77, Halifield Drive, Belvedere, Greater London DA17 5RS",3.0,TERRACED,"£313,000",17 Jul 2015,FREEHOLD,False,51.49122,0.13474,https://www.rightmove.co.uk/house-prices/details/england-148394402-94265937?s=9ae974339d66b0a9a8787592481a04d320c2badfe1cae83cfe852fa3bb60c936
"6, Lancaster Avenue, Barking, Greater London IG11 7RB",2.0,TERRACED,"£360,000",15 Oct 2024,FREEHOLD,False,51.53648,0.09331,https://www.rightmove.co.uk/house-prices/details/england-148026989-94318005?s=841eb25ec91d3d58ca80b45ecf8b87bcb28ce8ffc44949331d0cca37f98f3b4d
